disruption_depot_id,disruption_depot_name,disruption_route_id,disruption_route_name,disruption_timestamp,lat_disruption,lng_disruption,disruption_location,passenger_on_bus,disruption_depot_lat,disruption_depot_lng,weather_condition,disruption_time,disruption_traffic_status,disruption_weather_impact,weather_label,disruption_day_of_week,is_weekend,disruption_day_label,disruption_bus_no,is_peak_hour,bus_replacement_priority,bus_replacement_busstop_id_nearby,bus_replacement_route_type,bus_replacement_distance_to_disruption,deadmileage_to_disruption,bus_replacement_route_no,geo_distance_to_disruption,bus_stop_order_from_hub,travel_time_min_from_hub,best_route,disruption_nearby_busstop_latitude,disruption_nearby_busstop_longitude,bus_replacement_route_type_encoded,is_peak_hour_encoded
27,MRT Serdang,1046,T507,2025-01-06 15:18:00,2.999541,101.7056305,HUB UPM ,27,3.02169,101.70904,Moderate rain at times,Afternoon,Non-Peak,1,Bad Weather,0,0,Monday,WVF1329,False,1,68527,SS,9.297,14.0,SJ04,0.248,2,33.1,0,2.998561,101.707637,2,0
27,MRT Serdang,1046,T507,2025-01-06 15:18:00,2.999541,101.7056305,HUB UPM ,27,3.02169,101.70904,Moderate rain at times,Afternoon,Non-Peak,1,Bad Weather,0,0,Monday,WVF1329,False,1,68533,SS,4.074,14.0,SJ04,0.257,3,14.5,0,2.998675,101.707777,2,0
27,MRT Serdang,1047,T508,2025-02-27 20:32:00,2.94324,101.67847,SK Putrajaya P9 (1) (Timur),4,3.02169,101.70904,Patchy rain possible,Evening,Peak,0,Normal,3,0,Thursday,WUW9687,True,3,68411,TEMPATAN,6.392,27.6,T510,0.001,1,22.7,1,2.943236,101.678465,1,1
27,MRT Serdang,1047,T508,2025-02-27 20:32:00,2.94324,101.67847,SK Putrajaya P9 (1) (Timur),4,3.02169,101.70904,Patchy rain possible,Evening,Peak,0,Normal,3,0,Thursday,WUW9687,True,3,70866,PPJ,4.48,25.2,P108,0.117,2,15.9,0,2.942957,101.679481,5,1
27,MRT Serdang,1047,T508,2025-02-27 20:32:00,2.94324,101.67847,SK Putrajaya P9 (1) (Timur),4,3.02169,101.70904,Patchy rain possible,Evening,Peak,0,Normal,3,0,Thursday,WUW9687,True,3,68478,TEMPATAN,9.159,27.6,T512,0.175,3,32.6,0,2.944782,101.678104,1,1
27,MRT Serdang,1047,T508,2025-03-01 08:59:00,2.9315569,101.6705407,HUB PUTRAJAYA SENTRAL,9,3.02169,101.70904,Partly cloudy,Morning,Peak,0,Normal,5,1,Saturday,WUY4966,True,3,68359,TEMPATAN,0.001,27.6,T509,0.15,1,0.0,1,2.932136,101.671763,1,1
27,MRT Serdang,1047,T508,2025-03-01 08:59:00,2.9315569,101.6705407,HUB PUTRAJAYA SENTRAL,9,3.02169,101.70904,Partly cloudy,Morning,Peak,0,Normal,5,1,Saturday,WUY4966,True,3,68398,TEMPATAN,20.7,27.6,T509,0.15,2,57.6,0,2.932136,101.671763,1,1
27,MRT Serdang,1047,T508,2025-03-01 08:59:00,2.9315569,101.6705407,HUB PUTRAJAYA SENTRAL,9,3.02169,101.70904,Partly cloudy,Morning,Peak,0,Normal,5,1,Saturday,WUY4966,True,3,68399,TEMPATAN,0.001,27.6,T510,0.15,3,0.0,0,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-01-07 00:00:00,2.9315569,101.6705407,HUB MRT PUTRA JAYA  SENTRAL,28,3.02169,101.70904,Heavy rain at times,Night,Non-Peak,1,Bad Weather,1,0,Tuesday,CDH5967,False,1,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-01-07 00:00:00,2.9315569,101.6705407,HUB MRT PUTRA JAYA  SENTRAL,28,3.02169,101.70904,Heavy rain at times,Night,Non-Peak,1,Bad Weather,1,0,Tuesday,CDH5967,False,1,68358,TEMPATAN,11.9,27.6,T508,0.15,2,42.3,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-01-07 00:00:00,2.9315569,101.6705407,HUB MRT PUTRA JAYA  SENTRAL,28,3.02169,101.70904,Heavy rain at times,Night,Non-Peak,1,Bad Weather,1,0,Tuesday,CDH5967,False,1,68399,TEMPATAN,0.001,27.6,T510,0.15,3,0.0,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-01-07 17:24:00,2.9311441,101.6715575,MRT PUTRAJAYA SENTRAL,5,3.02169,101.70904,Patchy rain possible,Evening,Peak,0,Normal,1,0,Tuesday,WVE4170,True,3,68334,TEMPATAN,0.001,27.6,T508,0.112,1,0.0,1,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-01-07 17:24:00,2.9311441,101.6715575,MRT PUTRAJAYA SENTRAL,5,3.02169,101.70904,Patchy rain possible,Evening,Peak,0,Normal,1,0,Tuesday,WVE4170,True,3,68358,TEMPATAN,11.9,27.6,T508,0.112,2,42.3,0,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-01-07 17:24:00,2.9311441,101.6715575,MRT PUTRAJAYA SENTRAL,5,3.02169,101.70904,Patchy rain possible,Evening,Peak,0,Normal,1,0,Tuesday,WVE4170,True,3,68399,TEMPATAN,0.001,27.6,T510,0.112,3,0.0,0,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-01-10 06:32:00,3.00863,101.70637,MRT UPM,11,3.02169,101.70904,Cloudy,Morning,Non-Peak,0,Normal,4,0,Friday,WVG3358,False,2,68092,TEMPATAN,0.001,14.9,T566,0.001,1,0.0,1,3.008632,101.706361,1,0
27,MRT Serdang,1048,T509,2025-01-10 06:32:00,3.00863,101.70637,MRT UPM,11,3.02169,101.70904,Cloudy,Morning,Non-Peak,0,Normal,4,0,Friday,WVG3358,False,2,68115,TEMPATAN,12.1,14.9,T566,0.001,2,32.3,0,3.008632,101.706361,1,0
27,MRT Serdang,1048,T509,2025-01-10 06:32:00,3.00863,101.70637,MRT UPM,11,3.02169,101.70904,Cloudy,Morning,Non-Peak,0,Normal,4,0,Friday,WVG3358,False,2,68116,TEMPATAN,0.001,14.9,T567,0.001,3,0.0,0,3.008632,101.706361,1,0
27,MRT Serdang,1048,T509,2025-01-16 14:33:00,2.9315569,101.6705407,HUB PUTRAHAYA SENTRAL,19,3.02169,101.70904,Cloudy,Afternoon,Non-Peak,0,Normal,3,0,Thursday,PLA2966,False,2,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-01-16 14:33:00,2.9315569,101.6705407,HUB PUTRAHAYA SENTRAL,19,3.02169,101.70904,Cloudy,Afternoon,Non-Peak,0,Normal,3,0,Thursday,PLA2966,False,2,68358,TEMPATAN,11.9,27.6,T508,0.15,2,31.7,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-01-16 14:33:00,2.9315569,101.6705407,HUB PUTRAHAYA SENTRAL,19,3.02169,101.70904,Cloudy,Afternoon,Non-Peak,0,Normal,3,0,Thursday,PLA2966,False,2,68399,TEMPATAN,0.001,27.6,T510,0.15,3,0.0,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-01-17 15:14:00,2.9311441,101.6715575,MRT Putrajaya Sentral,14,3.02169,101.70904,Cloudy,Afternoon,Non-Peak,0,Normal,4,0,Friday,CDH7752,False,2,68334,TEMPATAN,0.001,27.6,T508,0.112,1,0.0,1,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-01-17 15:14:00,2.9311441,101.6715575,MRT Putrajaya Sentral,14,3.02169,101.70904,Cloudy,Afternoon,Non-Peak,0,Normal,4,0,Friday,CDH7752,False,2,68358,TEMPATAN,11.9,27.6,T508,0.112,2,31.7,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-01-17 15:14:00,2.9311441,101.6715575,MRT Putrajaya Sentral,14,3.02169,101.70904,Cloudy,Afternoon,Non-Peak,0,Normal,4,0,Friday,CDH7752,False,2,68399,TEMPATAN,0.001,27.6,T510,0.112,3,0.0,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-01-24 14:31:00,2.9315569,101.6705407,HUB PUTRAJAYA CENTRAL,4,3.02169,101.70904,Overcast,Afternoon,Non-Peak,0,Normal,4,0,Friday,CDH5967,False,3,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-01-24 14:31:00,2.9315569,101.6705407,HUB PUTRAJAYA CENTRAL,4,3.02169,101.70904,Overcast,Afternoon,Non-Peak,0,Normal,4,0,Friday,CDH5967,False,3,68358,TEMPATAN,11.9,27.6,T508,0.15,2,31.7,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-01-24 14:31:00,2.9315569,101.6705407,HUB PUTRAJAYA CENTRAL,4,3.02169,101.70904,Overcast,Afternoon,Non-Peak,0,Normal,4,0,Friday,CDH5967,False,3,68399,TEMPATAN,0.001,27.6,T510,0.15,3,0.0,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-01-25 19:09:00,2.93214,101.67176,(M) PPJ254 MRT Putrajaya Sentral,5,3.02169,101.70904,Patchy rain possible,Evening,Peak,0,Normal,5,1,Saturday,PLA2966,True,3,68334,TEMPATAN,0.001,27.6,T508,0.001,1,0.0,1,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-01-25 19:09:00,2.93214,101.67176,(M) PPJ254 MRT Putrajaya Sentral,5,3.02169,101.70904,Patchy rain possible,Evening,Peak,0,Normal,5,1,Saturday,PLA2966,True,3,68358,TEMPATAN,11.9,27.6,T508,0.001,2,33.1,0,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-01-25 19:09:00,2.93214,101.67176,(M) PPJ254 MRT Putrajaya Sentral,5,3.02169,101.70904,Patchy rain possible,Evening,Peak,0,Normal,5,1,Saturday,PLA2966,True,3,68399,TEMPATAN,0.001,27.6,T510,0.001,3,0.0,0,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-01-29 10:33:00,2.9315569,101.6705407,HUB PUTRAJAYA SENTRAL ,27,3.02169,101.70904,Patchy rain possible,Morning,Peak,0,Normal,2,0,Wednesday,PLA2966,True,1,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-01-29 10:33:00,2.9315569,101.6705407,HUB PUTRAJAYA SENTRAL ,27,3.02169,101.70904,Patchy rain possible,Morning,Peak,0,Normal,2,0,Wednesday,PLA2966,True,1,68358,TEMPATAN,11.9,27.6,T508,0.15,2,42.3,0,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-01-29 10:33:00,2.9315569,101.6705407,HUB PUTRAJAYA SENTRAL ,27,3.02169,101.70904,Patchy rain possible,Morning,Peak,0,Normal,2,0,Wednesday,PLA2966,True,1,68399,TEMPATAN,0.001,27.6,T510,0.15,3,0.0,0,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-02-06 14:27:00,2.9315569,101.6705407,HUB PUTRAJAYA CENTRAL,4,3.02169,101.70904,Cloudy,Afternoon,Non-Peak,0,Normal,3,0,Thursday,CDH7752,False,3,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-06 14:27:00,2.9315569,101.6705407,HUB PUTRAJAYA CENTRAL,4,3.02169,101.70904,Cloudy,Afternoon,Non-Peak,0,Normal,3,0,Thursday,CDH7752,False,3,68358,TEMPATAN,11.9,27.6,T508,0.15,2,31.7,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-06 14:27:00,2.9315569,101.6705407,HUB PUTRAJAYA CENTRAL,4,3.02169,101.70904,Cloudy,Afternoon,Non-Peak,0,Normal,3,0,Thursday,CDH7752,False,3,68399,TEMPATAN,0.001,27.6,T510,0.15,3,0.0,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-08 15:37:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,30,3.02169,101.70904,Partly cloudy,Afternoon,Non-Peak,0,Normal,5,1,Saturday,JNA1145,False,1,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-08 15:37:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,30,3.02169,101.70904,Partly cloudy,Afternoon,Non-Peak,0,Normal,5,1,Saturday,JNA1145,False,1,68358,TEMPATAN,11.9,27.6,T508,0.15,2,24.8,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-08 15:37:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,30,3.02169,101.70904,Partly cloudy,Afternoon,Non-Peak,0,Normal,5,1,Saturday,JNA1145,False,1,68399,TEMPATAN,0.001,27.6,T510,0.15,3,0.0,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-08 15:37:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,11,3.02169,101.70904,Partly cloudy,Afternoon,Non-Peak,0,Normal,5,1,Saturday,VG6519,False,2,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-08 15:37:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,11,3.02169,101.70904,Partly cloudy,Afternoon,Non-Peak,0,Normal,5,1,Saturday,VG6519,False,2,68358,TEMPATAN,11.9,27.6,T508,0.15,2,24.8,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-08 15:37:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,11,3.02169,101.70904,Partly cloudy,Afternoon,Non-Peak,0,Normal,5,1,Saturday,VG6519,False,2,68399,TEMPATAN,0.001,27.6,T510,0.15,3,0.0,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-08 15:37:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,7,3.02169,101.70904,Partly cloudy,Afternoon,Non-Peak,0,Normal,5,1,Saturday,VK2852,False,3,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-08 15:37:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,7,3.02169,101.70904,Partly cloudy,Afternoon,Non-Peak,0,Normal,5,1,Saturday,VK2852,False,3,68358,TEMPATAN,11.9,27.6,T508,0.15,2,24.8,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-08 15:37:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,7,3.02169,101.70904,Partly cloudy,Afternoon,Non-Peak,0,Normal,5,1,Saturday,VK2852,False,3,68399,TEMPATAN,0.001,27.6,T510,0.15,3,0.0,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-12 07:22:00,2.9311441,101.6715575,MRT Putrajaya Sentral,29,3.02169,101.70904,Clear,Morning,Peak,0,Normal,2,0,Wednesday,CDH5961,True,1,68334,TEMPATAN,0.001,27.6,T508,0.112,1,0.0,1,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-02-12 07:22:00,2.9311441,101.6715575,MRT Putrajaya Sentral,29,3.02169,101.70904,Clear,Morning,Peak,0,Normal,2,0,Wednesday,CDH5961,True,1,68358,TEMPATAN,11.9,27.6,T508,0.112,2,42.3,0,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-02-12 07:22:00,2.9311441,101.6715575,MRT Putrajaya Sentral,29,3.02169,101.70904,Clear,Morning,Peak,0,Normal,2,0,Wednesday,CDH5961,True,1,68399,TEMPATAN,0.001,27.6,T510,0.112,3,0.0,0,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-02-13 11:45:00,2.9311441,101.6715575,MRT Putrajaya Sentral,4,3.02169,101.70904,Sunny,Morning,Non-Peak,0,Normal,3,0,Thursday,CDH5972,False,3,68334,TEMPATAN,0.001,27.6,T508,0.112,1,0.0,1,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-13 11:45:00,2.9311441,101.6715575,MRT Putrajaya Sentral,4,3.02169,101.70904,Sunny,Morning,Non-Peak,0,Normal,3,0,Thursday,CDH5972,False,3,68358,TEMPATAN,11.9,27.6,T508,0.112,2,31.7,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-13 11:45:00,2.9311441,101.6715575,MRT Putrajaya Sentral,4,3.02169,101.70904,Sunny,Morning,Non-Peak,0,Normal,3,0,Thursday,CDH5972,False,3,68399,TEMPATAN,0.001,27.6,T510,0.112,3,0.0,0,2.932136,101.671763,1,0
27,MRT Serdang,1048,T509,2025-02-13 19:28:00,2.9315569,101.6705407,HUB PUTRAJAYA SENTRAL,5,3.02169,101.70904,Moderate or heavy rain shower,Evening,Peak,1,Bad Weather,3,0,Thursday,WUW4126,True,3,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-02-13 19:28:00,2.9315569,101.6705407,HUB PUTRAJAYA SENTRAL,5,3.02169,101.70904,Moderate or heavy rain shower,Evening,Peak,1,Bad Weather,3,0,Thursday,WUW4126,True,3,68358,TEMPATAN,11.9,27.6,T508,0.15,2,56.4,0,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-02-13 19:28:00,2.9315569,101.6705407,HUB PUTRAJAYA SENTRAL,5,3.02169,101.70904,Moderate or heavy rain shower,Evening,Peak,1,Bad Weather,3,0,Thursday,WUW4126,True,3,68399,TEMPATAN,0.001,27.6,T510,0.15,3,0.0,0,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-02-13 19:28:00,2.9315569,101.6705407,HUB PUTRAJAYA SENTRAL,4,3.02169,101.70904,Moderate or heavy rain shower,Evening,Peak,1,Bad Weather,3,0,Thursday,CDH7752,True,3,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-02-13 19:28:00,2.9315569,101.6705407,HUB PUTRAJAYA SENTRAL,4,3.02169,101.70904,Moderate or heavy rain shower,Evening,Peak,1,Bad Weather,3,0,Thursday,CDH7752,True,3,68358,TEMPATAN,11.9,27.6,T508,0.15,2,56.4,0,2.932136,101.671763,1,1
27,MRT Serdang,1048,T509,2025-02-13 19:28:00,2.9315569,101.6705407,HUB PUTRAJAYA SENTRAL,4,3.02169,101.70904,Moderate or heavy rain shower,Evening,Peak,1,Bad Weather,3,0,Thursday,CDH7752,True,3,68399,TEMPATAN,0.001,27.6,T510,0.15,3,0.0,0,2.932136,101.671763,1,1
27,MRT Serdang,1050,T511,2025-02-15 15:45:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,7,3.02169,101.70904,Patchy rain possible,Afternoon,Non-Peak,0,Normal,5,1,Saturday,VH4577,False,3,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,0
27,MRT Serdang,1050,T511,2025-02-15 15:45:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,7,3.02169,101.70904,Patchy rain possible,Afternoon,Non-Peak,0,Normal,5,1,Saturday,VH4577,False,3,68358,TEMPATAN,11.9,27.6,T508,0.15,2,24.8,0,2.932136,101.671763,1,0
27,MRT Serdang,1050,T511,2025-02-15 15:45:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,7,3.02169,101.70904,Patchy rain possible,Afternoon,Non-Peak,0,Normal,5,1,Saturday,VH4577,False,3,68359,TEMPATAN,0.001,27.6,T509,0.15,3,0.0,0,2.932136,101.671763,1,0
27,MRT Serdang,1050,T511,2025-02-20 07:02:00,2.918403,101.685606,BUS STOP ISTANA KEHAKIMAN(UTARA),4,3.02169,101.70904,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,VG6529,True,3,33483,UTAMA,48.523,14.0,BET16,0.0,1,107.8,1,2.918403,101.685606,0,1
27,MRT Serdang,1050,T511,2025-02-20 07:02:00,2.918403,101.685606,BUS STOP ISTANA KEHAKIMAN(UTARA),4,3.02169,101.70904,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,VG6529,True,3,33501,UTAMA,3.881,14.0,BET16,0.0,2,8.6,0,2.918403,101.685606,0,1
27,MRT Serdang,1050,T511,2025-02-20 07:02:00,2.918403,101.685606,BUS STOP ISTANA KEHAKIMAN(UTARA),4,3.02169,101.70904,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,VG6529,True,3,65598,PPJ,5.52,19.7,P101,0.003,3,19.6,0,2.918378,101.685599,5,1
27,MRT Serdang,1050,T511,2025-02-23 14:30:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,28,3.02169,101.70904,Cloudy,Afternoon,Non-Peak,0,Normal,6,1,Sunday,VH4557,False,1,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,0
27,MRT Serdang,1050,T511,2025-02-23 14:30:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,28,3.02169,101.70904,Cloudy,Afternoon,Non-Peak,0,Normal,6,1,Sunday,VH4557,False,1,68358,TEMPATAN,11.9,27.6,T508,0.15,2,24.8,0,2.932136,101.671763,1,0
27,MRT Serdang,1050,T511,2025-02-23 14:30:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,28,3.02169,101.70904,Cloudy,Afternoon,Non-Peak,0,Normal,6,1,Sunday,VH4557,False,1,68359,TEMPATAN,0.001,27.6,T509,0.15,3,0.0,0,2.932136,101.671763,1,0
27,MRT Serdang,1050,T511,2025-02-24 18:50:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,1,3.02169,101.70904,Moderate rain at times,Evening,Peak,1,Bad Weather,0,0,Monday,CDH8317,True,3,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,1
27,MRT Serdang,1050,T511,2025-02-24 18:50:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,1,3.02169,101.70904,Moderate rain at times,Evening,Peak,1,Bad Weather,0,0,Monday,CDH8317,True,3,68358,TEMPATAN,11.9,27.6,T508,0.15,2,56.4,0,2.932136,101.671763,1,1
27,MRT Serdang,1050,T511,2025-02-24 18:50:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,1,3.02169,101.70904,Moderate rain at times,Evening,Peak,1,Bad Weather,0,0,Monday,CDH8317,True,3,68359,TEMPATAN,0.001,27.6,T509,0.15,3,0.0,0,2.932136,101.671763,1,1
27,MRT Serdang,1050,T511,2025-02-24 18:50:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,19,3.02169,101.70904,Moderate rain at times,Evening,Peak,1,Bad Weather,0,0,Monday,VAG4890,True,2,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,1
27,MRT Serdang,1050,T511,2025-02-24 18:50:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,19,3.02169,101.70904,Moderate rain at times,Evening,Peak,1,Bad Weather,0,0,Monday,VAG4890,True,2,68358,TEMPATAN,11.9,27.6,T508,0.15,2,56.4,0,2.932136,101.671763,1,1
27,MRT Serdang,1050,T511,2025-02-24 18:50:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,19,3.02169,101.70904,Moderate rain at times,Evening,Peak,1,Bad Weather,0,0,Monday,VAG4890,True,2,68359,TEMPATAN,0.001,27.6,T509,0.15,3,0.0,0,2.932136,101.671763,1,1
27,MRT Serdang,1050,T511,2025-02-27 07:33:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,30,3.02169,101.70904,Cloudy,Morning,Peak,0,Normal,3,0,Thursday,VH4215,True,1,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,1
27,MRT Serdang,1050,T511,2025-02-27 07:33:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,30,3.02169,101.70904,Cloudy,Morning,Peak,0,Normal,3,0,Thursday,VH4215,True,1,68358,TEMPATAN,11.9,27.6,T508,0.15,2,42.3,0,2.932136,101.671763,1,1
27,MRT Serdang,1050,T511,2025-02-27 07:33:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,30,3.02169,101.70904,Cloudy,Morning,Peak,0,Normal,3,0,Thursday,VH4215,True,1,68359,TEMPATAN,0.001,27.6,T509,0.15,3,0.0,0,2.932136,101.671763,1,1
27,MRT Serdang,1050,T511,2025-02-27 13:53:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,4,3.02169,101.70904,Overcast,Afternoon,Non-Peak,0,Normal,3,0,Thursday,VG8917,False,3,68334,TEMPATAN,0.001,27.6,T508,0.15,1,0.0,1,2.932136,101.671763,1,0
27,MRT Serdang,1050,T511,2025-02-27 13:53:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,4,3.02169,101.70904,Overcast,Afternoon,Non-Peak,0,Normal,3,0,Thursday,VG8917,False,3,68358,TEMPATAN,11.9,27.6,T508,0.15,2,31.7,0,2.932136,101.671763,1,0
27,MRT Serdang,1050,T511,2025-02-27 13:53:00,2.9315569,101.6705407,HUB MRT PUTRAJAYA SENTRAL,4,3.02169,101.70904,Overcast,Afternoon,Non-Peak,0,Normal,3,0,Thursday,VG8917,False,3,68359,TEMPATAN,0.001,27.6,T509,0.15,3,0.0,0,2.932136,101.671763,1,0
27,MRT Serdang,1051,T512,2025-01-08 12:09:00,2.93214,101.67176,(M) PPJ254 MRT Putrajaya Sentral,18,3.02169,101.70904,Patchy rain possible,Afternoon,Non-Peak,0,Normal,2,0,Wednesday,CDH7748,False,2,68334,TEMPATAN,0.001,27.6,T508,0.001,1,0.0,1,2.932136,101.671763,1,0
27,MRT Serdang,1051,T512,2025-01-08 12:09:00,2.93214,101.67176,(M) PPJ254 MRT Putrajaya Sentral,18,3.02169,101.70904,Patchy rain possible,Afternoon,Non-Peak,0,Normal,2,0,Wednesday,CDH7748,False,2,68358,TEMPATAN,11.9,27.6,T508,0.001,2,31.7,0,2.932136,101.671763,1,0
27,MRT Serdang,1051,T512,2025-01-08 12:09:00,2.93214,101.67176,(M) PPJ254 MRT Putrajaya Sentral,18,3.02169,101.70904,Patchy rain possible,Afternoon,Non-Peak,0,Normal,2,0,Wednesday,CDH7748,False,2,68359,TEMPATAN,0.001,27.6,T509,0.001,3,0.0,0,2.932136,101.671763,1,0
27,MRT Serdang,1051,T512,2025-01-14 09:08:00,2.926361,101.696445,HUB PUTRAJAYA ,21,3.02169,101.70904,Partly cloudy,Morning,Peak,0,Normal,1,0,Tuesday,WVE3702,True,1,68370,TEMPATAN,5.753,27.6,T509,0.36,1,20.5,1,2.924118,101.694102,1,1
27,MRT Serdang,1051,T512,2025-01-14 09:08:00,2.926361,101.696445,HUB PUTRAJAYA ,21,3.02169,101.70904,Partly cloudy,Morning,Peak,0,Normal,1,0,Tuesday,WVE3702,True,1,68795,PPJ,2.966,39.0,P106,0.36,2,10.5,0,2.924118,101.694102,5,1
27,MRT Serdang,1051,T512,2025-01-14 09:08:00,2.926361,101.696445,HUB PUTRAJAYA ,21,3.02169,101.70904,Partly cloudy,Morning,Peak,0,Normal,1,0,Tuesday,WVE3702,True,1,68374,TEMPATAN,8.249,27.6,T509,0.367,3,29.3,0,2.927041,101.699675,1,1
